Date,EFFR,OIS_1m1m,OIS_2m1m,OIS_3m3m,OIS_1y1y,OIS_2y1y,OIS_3y1y
2011-04-06,1.725756973610355,1.9579201385324083,2.1139856065413682,2.564475208938884,2.6301152279281554,3.177878221936009,3.801711193258711
2011-04-07,1.7359926249563018,1.9763656834319934,2.134177599693204,2.5907468372924263,2.6857385547835553,3.237711666695544,3.8718281857171104
2011-04-08,1.7219758492771424,1.9533763763016703,2.10415589193604,2.552632861629761,2.6465437955525846,3.198188685354211,3.8355343716574337
2011-04-11,1.7357559149724304,1.9710391282817454,2.124624501994431,2.5743224861401335,2.673066835374108,3.2468841324068687,3.8917196119766775
2011-04-12,1.755113153481677,1.9928189127253557,2.150962923546585,2.6094292016927487,2.7420876317134004,3.3259638616441545,3.971953838843891
2011-04-13,1.7528244565175495,1.9923292557353751,2.150806818647891,2.6071739466005175,2.761353114565428,3.34201882079674,3.983295359435529
2011-04-14,1.7503912568197653,1.9908428288478837,2.1504339885828667,2.6048179022817837,2.7456999181603443,3.315572649442532,3.9782294217106458
2011-04-15,1.7421379725982966,1.9804864325615084,2.1316112329869634,2.5754857514036757,2.707656709822128,3.271760082377005,3.934077240571625
2011-04-18,1.722592910950912,1.954730433445928,2.101729778641175,2.542731816194094,2.6553435002050247,3.2113460072299094,3.8899070060499614
2011-04-19,1.7309774572754542,1.9691940226872768,2.1200726237119323,2.5665349037296514,2.6873338512963927,3.243443112333338,3.920302627248282
2011-04-20,1.7588213458004165,1.9987032367380244,2.1494251406124074,2.609688597419914,2.719650610170989,3.264360155954383,3.9461372286098424
2011-04-21,1.7486669246939146,1.996005892157526,2.151673605715889,2.6065197548986987,2.70995615361006,3.2854888246995007,3.970193231576477
2011-04-22,1.7335507975391493,1.9802095043702634,2.1309930859830755,2.579476010908531,2.6874032268487498,3.262398788246283,3.9484821547587154
2011-04-25,1.7380690766762064,1.9872268909046673,2.1323800485543254,2.5835280875549524,2.681887909651268,3.2487051875421256,3.9303886654233464
2011-04-26,1.7242423065485795,1.9742214492700454,2.1192418113041427,2.5743940964098537,2.6765946080628886,3.237429995717158,3.907420560264973
2011-04-27,1.7659768000142155,2.0226252906289455,2.1621375765220736,2.6254015981311483,2.74946320042967,3.3077673831919077,4.004896159005873
2011-04-28,1.754341602630088,2.0066550802508307,2.1446573771950908,2.6079631974309576,2.754142268538472,3.287220322370166,3.985727913721548
2011-04-29,1.7659056063557836,2.0223622858761168,2.1637861199845987,2.630148164548288,2.7783710550660783,3.3287071986215597,4.043122406481901
2011-05-02,1.7720924231879602,2.0282547332382808,2.1710520018415256,2.631357494444058,2.7789471346052266,3.323254793458677,4.047289009792948
2011-05-03,1.772328432700771,2.030178453526743,2.1614091888404,2.6226476286050144,2.7574417679451213,3.3275455549983253,4.038694603539472
2011-05-04,1.7603716632032287,2.0125983885412344,2.144973832737332,2.607897211279803,2.7494508016175074,3.310140748584618,4.031728873297572
2011-05-05,1.7379151317366337,1.9846774781899694,2.115502710355583,2.561144033047656,2.712220924720851,3.2474965517844203,3.955563666875795
2011-05-06,1.7312193966684168,1.9773929769290362,2.114616577334054,2.5612100304461984,2.732283056886495,3.264432288748464,3.9823198861227156
2011-05-09,1.7278242960043524,1.975191854724686,2.1121459806995815,2.5471484663164556,2.6899554447002942,3.206727614382597,3.8887303914596822
2011-05-10,1.72328212841361,1.9737212866462854,2.1101858169685848,2.542177101139977,2.7032807807001347,3.2310342084941017,3.9190718987724376
2011-05-11,1.7100879847841572,1.9508080775327081,2.0875491280176237,2.510437003340388,2.647807299195491,3.148972532220927,3.8009692449280936
2011-05-12,1.7288777754796598,1.9699707468742895,2.1156962486934394,2.5374443409556573,2.6893834506969014,3.1729349674408582,3.8239802772322853
2011-05-13,1.7061116243769763,1.9456290977205986,2.0871964168682178,2.495909302971914,2.6229358964572973,3.096422559765371,3.749718939865619
2011-05-16,1.716686677097712,1.9574522168692707,2.0987017675187793,2.511759434572171,2.6586539356193843,3.1722351782990175,3.837275350744839
2011-05-17,1.6900631520774387,1.931069191029076,2.069224424168503,2.476272435091093,2.6390897695023443,3.1585021825372848,3.8065251652788
2011-05-18,1.6711537957509115,1.910127937633403,2.0434388075949017,2.457952531230126,2.6399657606715454,3.1505517694464085,3.80764186726533
2011-05-19,1.669947408952991,1.9108709370537842,2.040691169193201,2.448635159664669,2.622027241506873,3.1454379281648035,3.8164164493966513
2011-05-20,1.6389018526682286,1.864833246705332,1.995675469502283,2.390825044765248,2.554694773696882,3.0557855428967926,3.6965585604729965
2011-05-23,1.6664777402248585,1.8899427310251526,2.029595368218915,2.429311932023037,2.6128327531503217,3.113647899891078,3.74807627005116
2011-05-24,1.653283769561425,1.8794351882350329,2.0182027777145204,2.4174908740556935,2.594980528761344,3.104269730347898,3.7488216905552845
2011-05-25,1.6463905718473246,1.866530304727745,2.004024034329626,2.395178926463749,2.5638933790593743,3.059502208174163,3.737953749242594
2011-05-26,1.6352052056756317,1.8567667637725636,1.9928491202882446,2.3909350461144774,2.57592308552891,3.081980423380871,3.746863591435504
2011-05-27,1.6522358123769363,1.8776083568576882,2.0122170736740315,2.415013836373371,2.6200134454471655,3.125201101330219,3.7914996016974976
2011-05-30,1.6501224057916162,1.8756026189282546,2.0191346150124843,2.418317214896717,2.6107508177827032,3.1152937251718837,3.7910771654088466
2011-05-31,1.6314830297470762,1.8528803615438294,1.9956586917637615,2.4033227313789807,2.6011951617246463,3.1003341497209957,3.778669026961257
2011-06-01,1.6503136807967052,1.8695621350643077,2.0160631746009137,2.421378221749217,2.601837216807758,3.0832994545891874,3.7579777316700382
2011-06-02,1.649789242145398,1.86790007514786,2.012537372082227,2.425551643354309,2.577438653665785,3.048464718707802,3.711027643338615
2011-06-03,1.6472138513059793,1.8617794499052003,1.9962338473861712,2.4055918702378687,2.5286991078938392,3.0043651683065113,3.6613480022242078
2011-06-06,1.633701940066445,1.84653294731091,1.979470219128933,2.367815118235731,2.484450786843891,2.9453975323402477,3.6005295826535813
2011-06-07,1.6320156336128353,1.8467421051692878,1.9771438545928746,2.360795876798812,2.489625805490524,2.962323175351557,3.631612171558773
2011-06-08,1.6328468515882562,1.846752322367805,1.9691888217555216,2.360863365656309,2.4691439550816705,2.9299399676754914,3.598845079372175
2011-06-09,1.650656535879807,1.8669880551841427,1.9898457463428905,2.389164547682154,2.501455585412532,2.97042958304966,3.6609549185710604
2011-06-10,1.6303720998535414,1.848194938985822,1.9655894339126996,2.3608614265459518,2.4737575571937604,2.945732898555249,3.617295116061632
2011-06-13,1.6316250833361496,1.8517169085101417,1.9616537349461802,2.3385456770156483,2.418746539985629,2.903374056365728,3.5697966859443104
2011-06-14,1.6375119243512848,1.8648797421623322,1.9756733820312042,2.355876561348764,2.4336439064727027,2.9291877443211867,3.581359828955936
2011-06-15,1.6149106750192679,1.8445407868739359,1.952993642419927,2.3233304311535683,2.396042873140515,2.8889303115153995,3.5463170401629824
2011-06-16,1.6097217091934788,1.8413836398434928,1.9534201486805265,2.333278532425655,2.4102920152840674,2.9115353970066242,3.58317961691059
2011-06-17,1.5948390270680375,1.8235119217955897,1.9324016440948455,2.310978930280729,2.3670911701121096,2.8760242070652065,3.5415640972712916
2011-06-20,1.6006616613433748,1.8326073546252115,1.9464063729503687,2.3356093457890377,2.4037956368922453,2.9146939056481713,3.5931438434681517
2011-06-21,1.6023216824262716,1.837377426061906,1.9519864501549695,2.349293178942148,2.4303507349920945,2.9450557273088487,3.636176115889548
2011-06-22,1.6067464784030623,1.844015640891324,1.9495968778947208,2.3457359000230618,2.4118414421521424,2.914851901278396,3.6032651355800613
2011-06-23,1.6161050276855007,1.8605587976087081,1.9672311485441152,2.37206933026396,2.4503564817878223,2.9506611552035396,3.635953614754466
2011-06-24,1.6137150522760046,1.8634639076193023,1.9703153219122218,2.3831755189547215,2.4776710219166187,2.9897361015011477,3.670711161321196
2011-06-27,1.5971167945188396,1.8468458693291705,1.9537540286047619,2.346449664458521,2.415794497126747,2.9211920971146723,3.5840557815081526
2011-06-28,1.5915551857161478,1.8399830073019536,1.9460908075420211,2.3279715238501177,2.379981349168275,2.9090588642253556,3.5846629629721267
2011-06-29,1.5893168615330096,1.835629264626484,1.9392671352077073,2.310644197218038,2.336796554584599,2.8614125551256153,3.5384880374634333
2011-06-30,1.5962361103058489,1.8408169617659607,1.9471787622601966,2.3140206165443598,2.3214962247828437,2.8448526556623914,3.512466797226773
2011-07-01,1.599180963428025,1.8411915232473837,1.9449629771976693,2.315862863146018,2.327738705590404,2.8497200566569107,3.530672704447655
2011-07-04,1.5980729846069852,1.8394920365620795,1.9442244997343232,2.3205658002995424,2.3217102616378456,2.8335545917350498,3.49566426097769
2011-07-05,1.6157366277892764,1.8556859680570192,1.9675445726649443,2.33754902781363,2.347238824141983,2.8471643562243307,3.5052342179600786
2011-07-06,1.6626430748444347,1.9137334370092776,2.0336953405488183,2.4244319097079274,2.468521734540674,2.9862941828853447,3.652956861608945
2011-07-07,1.6503693478218282,1.8975749403750297,2.0191374246979983,2.409309191927903,2.446856809782194,2.9544147551255926,3.627223291147971
2011-07-08,1.6236618186880138,1.865268648940614,1.9808713125722452,2.3670975633936946,2.4034731646122585,2.89300824891844,3.556226436667813
2011-07-11,1.624433741658691,1.8633728795980584,1.9734018947983052,2.344845540777671,2.3643500951723864,2.8571194962336652,3.5075026618204292
2011-07-12,1.625461154385722,1.8658775022876388,1.9807019567856996,2.370989919224008,2.4175009255138793,2.911929431713096,3.536208382207749
2011-07-13,1.6256280881861995,1.8654931718719832,1.9876239326450378,2.3861921324855606,2.4484254732952713,2.9867377968029984,3.6219132722667395
2011-07-14,1.6530275171118,1.8981914836083382,2.031739117889089,2.435908316162474,2.4971616183316447,3.0319352020604176,3.6391087325615468
2011-07-15,1.6583599168532004,1.9052088024559855,2.0451821266682506,2.4420078360287936,2.506414431006489,3.0372584655335824,3.612748668012421
2011-07-18,1.66081762615254,1.9104030045742397,2.0390541736865675,2.426844164423336,2.5347826112668543,3.089535260441038,3.678507391334002
2011-07-19,1.670289826080031,1.922217120755414,2.039841038510096,2.425202438165038,2.5359379414740433,3.0958582548177778,3.704608561609981
2011-07-20,1.6797567131534974,1.932575195522307,2.049419660080445,2.4334904130055817,2.5400960438177522,3.1060269353533103,3.741471800135661
2011-07-21,1.6965603120551873,1.954321951236348,2.0727710428618704,2.463882501238046,2.5841388388644684,3.1569513651681778,3.8183795754020005
2011-07-22,1.7047422913903034,1.9596433030397533,2.0847670453185017,2.481398420449168,2.598765637112082,3.1562238658224278,3.787947130578235
2011-07-25,1.714685044647045,1.9696376673581584,2.0832749035594524,2.4804934945426083,2.616993748621792,3.1860485603749478,3.822201880919425
2011-07-26,1.7299661086823168,1.9913388888997516,2.0998092119525658,2.5134236805454395,2.6655837981729587,3.256840752893254,3.9138016487333207
2011-07-27,1.737906957532905,2.0023817558286443,2.0998991910688614,2.519304762585722,2.699261651528753,3.287053965720461,3.951900824621693
2011-07-28,1.7465151448473957,2.0084304058111373,2.1092161657030593,2.5277856625160178,2.700722314198739,3.271956268772787,3.932525214669407
2011-07-29,1.748335118972661,2.009606385660971,2.1106167769909367,2.5288465150754167,2.6898512062296738,3.279484665235524,3.937802229176822
2011-08-01,1.74582280583907,2.0084494440040954,2.1064711018836815,2.536846151094564,2.72566753390579,3.3200147839268825,3.9932551907372766
2011-08-02,1.7463263312354833,2.014122390481973,2.1149684116035417,2.5467997634138544,2.7504391591765165,3.349825999280155,4.0346222042004865
2011-08-03,1.715365813379812,1.9724747637333422,2.081077215916403,2.5088051282468675,2.714858638732122,3.300885717767648,3.998861073863691
2011-08-04,1.724773954174161,1.9806148849585012,2.0886223586976644,2.511413710412723,2.7224324108537443,3.347890667199065,4.056815786542766
2011-08-05,1.7356102662789592,1.9887881367567035,2.0922539576218497,2.515349201893107,2.7255377528440268,3.353481294168623,4.075551653618777
2011-08-08,1.753354860709021,2.006925579204683,2.1145247811711925,2.5353819448561987,2.7725062968034475,3.3913351759176087,4.115266550073219
2011-08-09,1.7809701110639,2.0391500633770767,2.1549066619008364,2.5889332925460566,2.8449679586680756,3.4803679554278344,4.208108329696205
2011-08-10,1.788622360841159,2.049255939480747,2.1726561110997546,2.628907408008632,2.9143228461088233,3.577872644246737,4.292655657902173
2011-08-11,1.7795908029087384,2.041492529862291,2.165350917988921,2.609231628183677,2.874233943410359,3.5149547347598773,4.235742006072085
2011-08-12,1.7924158962392007,2.055508565896648,2.174445401063728,2.6142319881693252,2.8740982199181344,3.542907727462383,4.2692887254425225
2011-08-15,1.7815106442500146,2.044217065033228,2.160758499737248,2.5980251581308615,2.860830928702766,3.525386223940115,4.240972700459186
2011-08-16,1.7835169644384925,2.046667866035001,2.1635872596458885,2.6029572423313168,2.8525346646276857,3.540325128258617,4.2618469974435165
2011-08-17,1.783612461198054,2.048907329019552,2.165859486483663,2.599090302772548,2.868061614534525,3.5497413349246,4.2762835193315585
2011-08-18,1.7830070572590255,2.0456561463055336,2.167039926357156,2.5883553475986707,2.8619718314510827,3.552193760368667,4.291424327536559
2011-08-19,1.8131539001369383,2.0809626942298953,2.197472046152482,2.6208973790318817,2.881264506875629,3.5652321364155495,4.2918205521348405
2011-08-22,1.8149216299375541,2.088738336458501,2.2066223324450505,2.6354896314390475,2.9023494710213096,3.584573107296921,4.300632533725987
2011-08-23,1.8032359711136434,2.0818125971045114,2.1998196479031247,2.6347961630077963,2.8805832685148256,3.5598781038284977,4.288985430856743
2011-08-24,1.7836983659454801,2.054673870400756,2.1650492312046508,2.5859138633803784,2.8004625361182067,3.474205971479164,4.193847357801245
2011-08-25,1.803241222548387,2.066286085588109,2.175591875205857,2.5986077783610604,2.8000995168131646,3.4730897342850877,4.1970253700860045
2011-08-26,1.8101479509169907,2.075567460029145,2.180121192413145,2.5972033688835356,2.773169669278253,3.4446564128548993,4.178084270614977
2011-08-29,1.7837515573257046,2.0472653882056884,2.1513724255707354,2.5557134570682063,2.7067179001662605,3.3771467498249903,4.083572176635619
2011-08-30,1.7823974794820132,2.0446122260506883,2.154925298931501,2.5689129818060836,2.7285780718187316,3.4152705933110146,4.101953941432319
2011-08-31,1.7694391779254361,2.0313389745402017,2.1451800295305823,2.5615984875510587,2.6956710503898256,3.3797260518072934,4.074942517234038
2011-09-01,1.7559328621380046,2.015538173343325,2.123781106173522,2.5288213045988073,2.654058877161051,3.31323971884037,4.001316735662361
2011-09-02,1.768799371989051,2.0289242956085536,2.1329491251195094,2.5338887334135167,2.618519888529968,3.2599214179880174,3.9362639434421935
2011-09-05,1.773306838236365,2.035247730612416,2.145122206225276,2.546549514535852,2.6429381648629673,3.285643662944974,3.9811374845820984
2011-09-06,1.7810688431492794,2.0432417913949386,2.142349855185175,2.540551260013221,2.629429846296538,3.258619291303496,3.964042122995314
2011-09-07,1.7627731622797866,2.0234006778014053,2.1205380523917365,2.5135448604492785,2.575551799166251,3.192898617843916,3.8928819776295276
2011-09-08,1.760603095153496,2.0183643154429562,2.1161602481438364,2.4921013747183354,2.5409346180102554,3.1609304675946888,3.8563856111036032
2011-09-09,1.7688094380133326,2.026998867656551,2.128045700260188,2.505533807014775,2.534372782668236,3.1374972176489013,3.8396446389330894
2011-09-12,1.7737275095102172,2.03117709039284,2.1277345513562205,2.506325567629961,2.5168808738504467,3.1012465231423225,3.822487767567929
2011-09-13,1.7938407157086367,2.059487248101463,2.1580579224083136,2.5429799907849864,2.5769953880751855,3.142180821077932,3.874322866062989
2011-09-14,1.7591942100326263,2.0150274416796763,2.106218457368874,2.486699314009771,2.4982061574487098,3.0603995352218907,3.7937272649682474
2011-09-15,1.7496977168050567,2.005219025229285,2.092225078935258,2.470085091972304,2.478120518210707,3.0429444030377235,3.7926929928516864
2011-09-16,1.7435425814976147,1.998898066652902,2.079303158958513,2.4509875608715954,2.4531214102435714,3.0108991410924624,3.7529923578714137
2011-09-19,1.7437221030053685,1.9977951401954837,2.0814628540179054,2.453359391098807,2.453619095374971,3.009274620494054,3.752100592675206
2011-09-20,1.7350216275001784,1.9895649193027873,2.0617968143965464,2.42530622594677,2.4013796703955506,2.957983681184983,3.712729443728291
2011-09-21,1.7568331118568443,2.010880732976734,2.0786466830297847,2.442732795066287,2.4178556068376036,2.9703644309373742,3.7103732460890724
2011-09-22,1.7536051814225753,2.0103732506241743,2.0760032781807842,2.4339082517676234,2.4091450025076857,2.9589143038994137,3.7203749854463366
2011-09-23,1.7471644798325896,2.0000560013987245,2.0644799192523937,2.4184651320621504,2.3754265055279253,2.921131447489403,3.6601970105891946
2011-09-26,1.7374953418935062,1.9870999163558123,2.052857289646637,2.4142064401744383,2.379441814958504,2.8958520168797763,3.61624100819933
2011-09-27,1.7092179078188225,1.954798817612938,2.010833804257738,2.3549889516148284,2.2961402181366206,2.8010591103000992,3.5111560548935246
2011-09-28,1.709653167747329,1.9548355751254383,2.020883943769525,2.3731936277702954,2.3254243940654487,2.850535291964741,3.585818598791126
2011-09-29,1.7149228610654448,1.9629851088225019,2.031674183672235,2.381098671075377,2.3359368599411208,2.859953342155514,3.5863315825786213
2011-09-30,1.709810375896478,1.956945455068786,2.0212296225161785,2.3737272876643942,2.3578128805846905,2.883971294969548,3.6245623898998875
2011-10-03,1.6953314826054104,1.9389499795219711,2.003573504831669,2.3436531055888046,2.328827155882851,2.8468291861975823,3.5787065803566533
2011-10-04,1.7087294871509655,1.9565570657294735,2.033366969638678,2.380104305811043,2.3888535737078223,2.9213347274837957,3.6463431050930675
2011-10-05,1.716948865480183,1.9682238940623074,2.045742913555771,2.394602096361637,2.4140608393874685,2.9425463678473935,3.651221177602987
2011-10-06,1.7186423058294613,1.9649480608729448,2.050006261738813,2.4057048981652387,2.4274258855678377,2.96324398352217,3.6636416466260115
2011-10-07,1.7024197499841016,1.9442219975907615,2.036096509960433,2.387259675222137,2.398184151441272,2.9340401503038818,3.622676807572258
2011-10-10,1.6961096036282617,1.938115383257243,2.03318023434374,2.382445613448135,2.3923093163351026,2.9311199074405083,3.613934382909056
2011-10-11,1.673444685468643,1.907197372905855,1.9962818437220329,2.3302567947510413,2.2928114262275523,2.8288583955035524,3.5194645350104943
2011-10-12,1.6673806101726045,1.901490333785165,1.9893505753569676,2.3293186968258173,2.2916013157292503,2.810954087910707,3.5141629546550295
2011-10-13,1.6587438435290953,1.8926306258206913,1.977904324986849,2.3085586451603857,2.253282409669074,2.7651473709988696,3.4743218865584247
2011-10-14,1.6612487959401958,1.8992125511683886,1.9831208199455992,2.3143527011212277,2.2856560130443917,2.7951417925113864,3.4859099458378298
2011-10-17,1.6624710639491482,1.9015684039309286,1.993355007796308,2.3231993706821847,2.2950022621140147,2.801708721471567,3.4868659934557176
2011-10-18,1.6808122769755192,1.9242151330894337,2.0124060426261474,2.3562377757247956,2.32978544109733,2.8609086583641434,3.5620135420521217
2011-10-19,1.6974011231723465,1.9538727352424623,2.041415254584653,2.3896587835919147,2.3988567701382695,2.9334373522168047,3.647163044242318
2011-10-20,1.6996387494547216,1.960578959596993,2.052465815170988,2.3906082718264887,2.418731562975418,2.94431737497908,3.6637037118697022
2011-10-21,1.717381950587117,1.97883378260516,2.070716126134816,2.4043569553252175,2.4340971410165566,2.9478679249050033,3.6664529560160086
2011-10-24,1.7284176460370826,1.9914919591363986,2.0756055240993114,2.4059028926270436,2.4021951973145548,2.9230454126341914,3.640327799453997
2011-10-25,1.726074874404104,1.9864597928139507,2.0716752323252017,2.3937795391222787,2.3840119068387766,2.8798380793978424,3.597016631397607
2011-10-26,1.7263738329992053,1.9920717754495838,2.0749240141078524,2.3848413436634814,2.393279987149433,2.8920244876736922,3.6275929411961676
2011-10-27,1.731585330301102,1.994677723698428,2.0777642497183653,2.3673148056982734,2.3380687661949118,2.821971958164123,3.552533221048779
2011-10-28,1.743420481804916,2.011594988628199,2.0899473023697865,2.3807540960459592,2.3679393722938555,2.8540486869118626,3.5872490497302745
2011-10-31,1.7397040288864754,2.0110882649161543,2.089424883385509,2.3733548066691865,2.3490383215608484,2.841377362330853,3.5883404695124477
2011-11-01,1.7281499407762493,1.9971362099239631,2.079983353893823,2.370314045461236,2.33078496143897,2.8381349709627846,3.553446927653937
2011-11-02,1.7444626790936137,2.0126243684941683,2.096821205604577,2.395038115475094,2.368880801558876,2.8804595438922744,3.6008026972594074
2011-11-03,1.760729463029286,2.024557826055995,2.1039321929074895,2.409082460366633,2.372608464138128,2.8882006222726986,3.614489820008286
2011-11-04,1.7795491520514168,2.051944669201865,2.143981025173313,2.467485685257749,2.4498737188452164,2.9659622501914877,3.691528821799389
2011-11-07,1.7680069166328065,2.0375792550096663,2.132424298935255,2.448565421465573,2.4430873707298844,2.9446720225447636,3.675864059930995
2011-11-08,1.7513889731960972,2.0152736791474224,2.1168143141565836,2.4442898269107274,2.4589838410130644,2.9605676218635724,3.7039868043216053
2011-11-09,1.7280688981938672,1.9801608842240879,2.074651334470389,2.3945795494085553,2.3866253864386993,2.8950490030532525,3.64431755381153
2011-11-10,1.737596424725355,1.9911905138510582,2.094615645838068,2.422845721401227,2.427317891233645,2.9362121491169026,3.6885096583474604
2011-11-11,1.7183015094978518,1.9716424057251125,2.0831390590356293,2.413502396317372,2.4043247525224243,2.91110154260755,3.656896972635517
2011-11-14,1.736720406254397,1.9883636205473478,2.0994916343780825,2.4443209081894164,2.405216301878027,2.9245149299759845,3.7012396420784697
2011-11-15,1.758754341947974,2.0174970602152125,2.137860415339511,2.4898954749867266,2.461602152653338,2.984818609739791,3.7570485272117478
2011-11-16,1.793950278283053,2.0525847924043137,2.174917592715643,2.533385369779955,2.5019663743452196,3.023909334370011,3.7806224352644473
2011-11-17,1.803823730839824,2.0608186725252944,2.185145471300534,2.5526419485285756,2.536947330082337,3.051006245126913,3.80175629122899
2011-11-18,1.819831160278633,2.077985138464809,2.204426682395386,2.575214466573766,2.551915609898857,3.0877516829552616,3.8476418252685214
2011-11-21,1.8341641940155178,2.0897313013601626,2.2126366303768483,2.5843572225377676,2.5500136192840746,3.0970054253769295,3.846992962713727
2011-11-22,1.8340363499833336,2.0910964581198783,2.2181931749265407,2.59186883318569,2.5804977981746076,3.1457573185221133,3.8912254367806978
2011-11-23,1.8310223363843894,2.0860309627580804,2.2093827519076625,2.5833189813819484,2.5798257125894732,3.154139544569137,3.8993744732418545
2011-11-24,1.8291611906444156,2.0814354390326573,2.199753793446782,2.572972910157895,2.5825063074836816,3.15090751008106,3.9114552313743194
2011-11-25,1.8068972889550634,2.0503043422037157,2.166105563589332,2.528595155463714,2.5095525187416508,3.0783621976935454,3.8356418645743973
2011-11-28,1.8009225114735867,2.0472384598144155,2.1642143489425596,2.5239289967536487,2.537468691502337,3.1262944390927006,3.898630215680723
2011-11-29,1.7717751556967796,2.0181014314788954,2.1370860023418423,2.4955220914041254,2.517320777613951,3.118310680005405,3.890353006529075
2011-11-30,1.7565837103577284,1.99935581080618,2.1191695879706054,2.4744171768161247,2.5187907952787016,3.1255229558761455,3.9004806800905847
2011-12-01,1.7420515178445652,1.9783703465295235,2.089748393792315,2.4385654505809278,2.46074033632125,3.0733469764589487,3.8350085126906994
2011-12-02,1.733719928338536,1.968348962263827,2.0802490839341763,2.4331444307028027,2.4534854258645518,3.0304212064949456,3.7954869656162598
2011-12-05,1.7195938639725823,1.952179636333728,2.0589391341378493,2.402922652068585,2.4219163300778432,2.9909427244780797,3.7620731908785885
2011-12-06,1.7250853830945834,1.9608623864355625,2.068460344368486,2.410643360637958,2.446862689694924,3.012980524973708,3.7891900835717376
2011-12-07,1.7205519620753218,1.957368818526707,2.05867465739233,2.3887302951518268,2.4383590375420514,3.0060972322674404,3.7702132305121467
2011-12-08,1.7200375102572745,1.9563006770491482,2.0644660157276333,2.401128347032245,2.455613819244686,3.0124584187641554,3.7772593525897524
2011-12-09,1.7187954206510192,1.9517938142087814,2.0588579127075484,2.3904487274196904,2.4282742937370827,2.9850706452792384,3.764430305341022
2011-12-12,1.7113285844382855,1.9358103836797427,2.040807902208334,2.3764825979103144,2.4073078842464026,2.970431583344804,3.738171992277997
2011-12-13,1.681695579428745,1.9002711812274098,2.0126592379623194,2.338996436935333,2.3619700688995646,2.9239507260429947,3.6906851365859055
2011-12-14,1.6848702773947497,1.9018162694104706,2.0143206316857585,2.340002283345283,2.373826697627348,2.9259056269851325,3.68314764363366
2011-12-15,1.7006824709379023,1.9152373870385997,2.0288507347821914,2.3585237135135046,2.3699896898320967,2.9314957869037737,3.6927109059300927
2011-12-16,1.7093194658477855,1.9282349196651134,2.0463911782799635,2.3761501861034198,2.3947379261072865,2.9622127712525295,3.7146650453910706
2011-12-19,1.7031472759877855,1.9221100272572318,2.041277326164595,2.360384411996748,2.3933009608393783,2.945543214065418,3.7179788682307926
2011-12-20,1.6947259777593755,1.91104240446231,2.0296393307616816,2.3361536553709343,2.346309096076301,2.9142926707286176,3.667990168139818
2011-12-21,1.6971282534960854,1.9113492805569268,2.0258368914561435,2.3418119264653856,2.370595777825246,2.9029794083870932,3.652449220616457
2011-12-22,1.7030227414817571,1.9192266538393978,2.029325552077723,2.3412685450817983,2.3395180578764796,2.8914138937946587,3.645113163914244
2011-12-23,1.6892869702065798,1.897147789194657,2.002269518752642,2.3096360146729364,2.288786284260994,2.8438793728908416,3.582248369629006
2011-12-26,1.673077605124826,1.8771879141413461,1.9823939943751214,2.271929838774389,2.234681655130896,2.763772710259813,3.465792432720875
2011-12-27,1.6865861929639354,1.8935283802821574,2.001493867002784,2.299147799168327,2.285182309667159,2.8225327806823164,3.5364489850008676
2011-12-28,1.6647703634422724,1.8633001052869393,1.9703103350218951,2.2683183064803107,2.2385582852105546,2.77523589655766,3.4837361031626783
2011-12-29,1.648566120016183,1.8468853109480752,1.954378748616766,2.2560189769724475,2.2298314521474465,2.7816435948472678,3.511078502586911
2011-12-30,1.6390220479373578,1.8347491425708453,1.9510265247590748,2.253558785073309,2.219361948285586,2.753600711897729,3.4826988553727807
2012-01-02,1.6437941162965457,1.8439468055525283,1.9638823157129193,2.2672047270609927,2.2537217312509505,2.7983522343020963,3.541181356242331
2012-01-03,1.6423961614035236,1.8414967758349996,1.9645508916295618,2.2594381845529843,2.2512881414595314,2.775094696788398,3.512547389623599
2012-01-04,1.64639359318107,1.834482115252194,1.9499694543695594,2.226168004201648,2.1848113039512995,2.6936967289660023,3.428089883684614
2012-01-05,1.649338635395325,1.8317668184923683,1.944360616342038,2.21399565153305,2.1453781860763135,2.6599519200797506,3.399189191703861
2012-01-06,1.6319577879656175,1.8076065551787464,1.922890886059342,2.205186847281929,2.1289765857097547,2.641786634756399,3.3728127718411423
2012-01-09,1.6386295812618636,1.8189054538768652,1.9401171121808822,2.240422741881917,2.1941037440163824,2.7338124561413784,3.435780120717378
2012-01-10,1.6468278148261877,1.8310891423490672,1.9537741201044634,2.2564126464154293,2.204245892894618,2.7444526372585796,3.4411869292754065
2012-01-11,1.6493853623597758,1.8315812784345291,1.9571636971099795,2.266004059746297,2.211195911040854,2.761746980689288,3.4630019608422153
2012-01-12,1.6587599970465947,1.8380938962148883,1.9572418045939326,2.265600491004929,2.2142535189669648,2.7676017297607625,3.4634277544712684
2012-01-13,1.6295447469691169,1.8121691817057912,1.9223292898454036,2.225976814336542,2.188912589873311,2.746108913095467,3.4320275452901505
2012-01-16,1.6085071338586694,1.7790564197660184,1.8883647835618407,2.180318763821834,2.123847184132705,2.6849462337978105,3.358465636320591
2012-01-17,1.5740261973161367,1.7401572509455936,1.841062209271219,2.1230638952062657,2.041951527989246,2.5955745221543154,3.259569883331433
2012-01-18,1.5655504293903426,1.7335959231606772,1.8374168356677287,2.117628486995455,2.0775981742427736,2.6263802230259166,3.3210881840029427
2012-01-19,1.5225829106805173,1.6835184063989743,1.781336372939215,2.0420250205321384,1.9828532694205667,2.5181000962092166,3.1956088697741785
